At T=  75.0 F

 Voltage (V)                   Current (A)

 -1.0                      -0.000001999999995
 -0.9                      -0.000001999999995
 -0.8                      -0.000001999999995
 -0.7                      -0.000001999999995
 -0.6                      -0.000001999999995
 -0.5                      -0.000001999999995
 -0.4                      -0.000001999999768
 -0.3                      -0.000001999983851
 -0.2                      -0.000001999193728
 -0.1                      -0.000001959844440
  0.0                       0.000000000000000
  0.1                       0.000097612493846
  0.2                       0.004959324840456
  0.3                       0.247103020548820
  0.4                      12.307368278503418
  0.5                     612.983215332031250
  0.6                   30530.443359375000000

At T= 100.0 F

 Voltage (V)                   Current (A)

 -1.0                      -0.000001999999995
 -0.9                      -0.000001999999995
 -0.8                      -0.000001999999995
 -0.7                      -0.000001999999995
 -0.6                      -0.000001999999995
 -0.5                      -0.000001999999995
 -0.4                      -0.000001999999313
 -0.3                      -0.000001999972710
 -0.2                      -0.000001998856760
 -0.1                      -0.000001952185130
  0.0                       0.000000000000000
  0.1                       0.000081656085968
  0.2                       0.003497170517221
  0.3                       0.146361410617828
  0.4                       6.122094631195068
  0.5                     256.075378417968750
  0.6                   10711.124023437500000

At T= 125.0 F

 Voltage (V)                   Current (A)

 -1.0                      -0.000001999999995
 -0.9                      -0.000001999999995
 -0.8                      -0.000001999999995
 -0.7                      -0.000001999999995
 -0.6                      -0.000001999999995
 -0.5                      -0.000001999999995
 -0.4                      -0.000001999998858
 -0.3                      -0.000001999955884
 -0.2                      -0.000001998426796
 -0.1                      -0.000001943908728
  0.0                       0.000000000000000
  0.1                       0.000069312387495
  0.2                       0.002540728310123
  0.3                       0.090661995112896
  0.4                       3.232731819152832
  0.5                     115.266891479492188
  0.6                    4109.979492187500000

